EMPRES-i Plus,,,,,,,,,,,,,,,,,
Date downloaded: 28/09/2023 09:11,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Filters,,,,,,,,,,,,,,,,,
Disease: Influenza - Avian,,,,,,,,,,,,,,,,,
Serotype: H5N1 HPAI,,,,,,,,,,,,,,,,,
Region: Global,,,,,,,,,,,,,,,,,
Diagnosis source: All,,,,,,,,,,,,,,,,,
Diagnosis status: Confirmed,,,,,,,,,,,,,,,,,
Animal type: All,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Event.ID,Disease,Serotype,Region,Subregion,Country,Admin.level.1,Locality,Latitude,Longitude,Diagnosis.source,Diagnosis.status,Animal.type,Species,Observation.date..dd.mm.yyyy.,Report.date..dd.mm.yyyy.,Humans.affected,Human.deaths
337285,Influenza - Avian,H5N1 HPAI,Africa,Southern Africa,South Africa,Western Cape,HPAI_H5N1_2021_W_073,-33,17.9,OIE,Confirmed,Wild,Cape Gannet (Morus Capensis),19/10/2022,13/12/2022,,
334343,Influenza - Avian,H5N1 HPAI,Americas,Central America,Mexico,Baja California,Tijuana,32.499435,-116.936892,National authorities,Confirmed,Wild,Mallard:anas Platyrhynchos(Anatidae),17/10/2022,31/10/2022,,
335580,Influenza - Avian,H5N1 HPAI,Americas,Northern America,United States of America,Colorado,Weld County,40.425,-104.693,OIE,Confirmed,Wild,Skunk (Mephitis Mephitis),17/10/2022,17/11/2022,,
336326,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Lorraine,Mangiennes (55316),49.34476,5.509511,OIE,Confirmed,Wild,Mute Swan:cygnus Olor(Anatidae),17/10/2022,25/11/2022,,
336327,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Lorraine,Billy-sous-Mangiennes (55053),49.313127,5.522187,OIE,Confirmed,Wild,Mute Swan:cygnus Olor(Anatidae),17/10/2022,25/11/2022,,
336328,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Centre,Neung-sur-Beuvron (41159),47.55155,1.768822,OIE,Confirmed,Wild,Great Egret (Ardea Alba),17/10/2022,25/11/2022,,
346904,Influenza - Avian,H5N1 HPAI,Americas,Northern America,Canada,Saskatchewan,Saskatchewan - mammals,50.43,-104.62,OIE,Confirmed,Wild,Skunk (Mephitis Mephitis),17/10/2022,24/02/2023,,
335702,Influenza - Avian,H5N1 HPAI,Asia,Eastern Asia,Japan,Niigata,Niigata-City1,37.916,139.036,OIE,Confirmed,Wild,Peregrin Falcon:falco Peregrinus(Falconidae),15/10/2022,09/11/2022,,
335758,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Spain,País Vasco/Euskadi,Santurtzi,43.338763,-3.08,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),15/10/2022,18/11/2022,,
346530,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Denmark,Fyn,Korinth,55.1359,10.3949,OIE,Confirmed,Wild,Common Raven (Corvus Corax),15/10/2022,23/02/2023,,
335703,Influenza - Avian,H5N1 HPAI,Asia,Eastern Asia,Japan,Miyagi,Kurihara-City2,38.73,141.021,OIE,Confirmed,Wild,Greater White-Fronted Goose (Anser Albifrons),13/10/2022,09/11/2022,,
336329,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Picardie,Fort-Mahon-Plage (80333),50.337,1.564344,OIE,Confirmed,Wild,Black Headed Gull (Chroicocephalus Ridibundus),13/10/2022,25/11/2022,,
333633,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Belgium,Region wallonne,Rochefort,50.1547,5.2218,OIE,Confirmed,Wild,Canada Goose:branta Canadensis(Anatidae),12/10/2022,18/10/2022,,
333637,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Emilia-romagna,Comacchio,44.78527,12.202284,OIE,Confirmed,Wild,Teal,12/10/2022,19/10/2022,,
333637,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Emilia-romagna,Comacchio,44.78527,12.202284,OIE,Confirmed,Wild,Mallard:anas Platyrhynchos(Anatidae),12/10/2022,19/10/2022,,
333638,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Emilia-romagna,Cadelbosco Di Sopra,44.776,10.6163,OIE,Confirmed,Wild,Mallard:anas Platyrhynchos(Anatidae),12/10/2022,19/10/2022,,
333776,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Veneto,Campagna Lupia,45.377572,12.128711,OIE,Confirmed,Wild,Teal,12/10/2022,19/10/2022,,
333837,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Isle of Man,Bride,Bride  Isle of Man,54.39,-4.4,OIE,Confirmed,Wild,Rook,12/10/2022,21/10/2022,,
336330,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Lorraine,Damvillers (55145),49.35834,5.403552,OIE,Confirmed,Wild,Mute Swan:cygnus Olor(Anatidae),12/10/2022,25/11/2022,,
333631,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Belgium,Vlaams Gewest,Brugge,51.2314,3.197488,OIE,Confirmed,Wild,Canada Goose:branta Canadensis(Anatidae),11/10/2022,18/10/2022,,
333632,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Belgium,Region wallonne,Clavier,50.4325,5.2497,OIE,Confirmed,Wild,Buzzard,11/10/2022,18/10/2022,,
334107,Influenza - Avian,H5N1 HPAI,Americas,Central America,Mexico,Jalisco,Tepatitlán de Morelos,20.9495,-102.710668,OIE,Confirmed,Wild,Teal,11/10/2022,26/10/2022,,
336331,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Bretagne,Chanteloup (35054),47.94342,-1.648055,OIE,Confirmed,Wild,Greylag Goose:anser Anser(Anatidae),11/10/2022,25/11/2022,,
349872,Influenza - Avian,H5N1 HPAI,Americas,Northern America,United States of America,Texas,CHAMBERS COUNTY,29.773,-94.687,OIE,Confirmed,Wild,Pelecanidae (Unidentified):Pelecanidae (Incognita)(Pelecanidae),11/10/2022,30/03/2023,,
333639,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Lombardia,Quinzano d' Oglio,45.31302,10.00632,OIE,Confirmed,Wild,Mallard:anas Platyrhynchos(Anatidae),10/10/2022,19/10/2022,,
333640,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Lombardia,Seniga,45.24626,10.190601,OIE,Confirmed,Wild,Eurasian Wigeon:anas Penelope(Anatidae),10/10/2022,19/10/2022,,
335488,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Niedersachsen,Wangerooge,53.789783,7.901984,OIE,Confirmed,Wild,Laridae (Unidentified):Laridae (Incognita)(Laridae),10/10/2022,15/11/2022,,
335704,Influenza - Avian,H5N1 HPAI,Asia,Eastern Asia,Japan,Hukui,Minamiechizen-Town1,35.835,136.194,OIE,Confirmed,Wild,Peregrin Falcon:falco Peregrinus(Falconidae),10/10/2022,09/11/2022,,
335725,Influenza - Avian,H5N1 HPAI,Asia,Eastern Asia,Republic of Korea,Chungchongnam-do,Pungse,36.73,127.12,National authorities,Confirmed,Wild,Mandarin Duck:aix Galericulata(Anatidae),10/10/2022,12/10/2022,,
335726,Influenza - Avian,H5N1 HPAI,Asia,Eastern Asia,Republic of Korea,Chungchongnam-do,Cheonan,36.81,127.14,National authorities,Confirmed,Wild,Mandarin Duck:aix Galericulata(Anatidae),10/10/2022,12/10/2022,,
333641,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Veneto,Cavallino-Teporti,45.43781,12.43798,OIE,Confirmed,Wild,Greylag Goose:anser Anser(Anatidae),09/10/2022,19/10/2022,,
333786,Influenza - Avian,H5N1 HPAI,Americas,Central America,Mexico,Mexico,Metepec,19.1963,-99.557,OIE,Confirmed,Wild,Falcon,09/10/2022,21/10/2022,,
333834,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Belgium,Vlaams Gewest,Veldegem,51.099859,3.148349,OIE,Confirmed,Wild,Greylag Goose:anser Anser(Anatidae),09/10/2022,21/10/2022,,
336332,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,Évron (53097),48.1474,-0.387995,OIE,Confirmed,Wild,Eurasian Collared Dove (Streptopelia Decaocto),08/10/2022,25/11/2022,,
346725,Influenza - Avian,H5N1 HPAI,Americas,Northern America,United States of America,Colorado,Huerfano County,37.621,-104.776,OIE,Confirmed,Wild,American Black Bear (Ursus Americanus),08/10/2022,17/02/2023,,
336333,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Poitou-Charentes,Saint-Clément-des-Baleines (17318),46.22935,-1.545236,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),07/10/2022,25/11/2022,,
333642,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Lombardia,Casalromano,45.20011,10.357186,OIE,Confirmed,Wild,Mallard:anas Platyrhynchos(Anatidae),06/10/2022,19/10/2022,,
333831,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Belgium,Vlaams Gewest,Heers,50.757443,5.303059,OIE,Confirmed,Wild,Greylag Goose:anser Anser(Anatidae),06/10/2022,21/10/2022,,
333832,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Belgium,Vlaams Gewest,Lanaken,50.890398,5.65179,OIE,Confirmed,Wild,Canada Goose:branta Canadensis(Anatidae),06/10/2022,21/10/2022,,
333787,Influenza - Avian,H5N1 HPAI,Americas,South America,Colombia,Choco,Predio Los Dos Hermanos,8.542485,-77.33544,OIE,Confirmed,Wild,Teal,05/10/2022,21/10/2022,,
333833,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Belgium,Vlaams Gewest,Kapellen,51.31079,4.415547,OIE,Confirmed,Wild,Peregrin Falcon:falco Peregrinus(Falconidae),05/10/2022,21/10/2022,,
333835,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Belgium,Vlaams Gewest,Roeselare,50.941589,3.157471,OIE,Confirmed,Wild,Canada Goose:branta Canadensis(Anatidae),05/10/2022,21/10/2022,,
334185,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Sweden,Skaane Laen,Lomma,55.674591,13.067917,OIE,Confirmed,Wild,Mute Swan:cygnus Olor(Anatidae),05/10/2022,28/10/2022,,
344902,Influenza - Avian,H5N1 HPAI,Americas,Northern America,United States of America,Georgia,Cook,31.18881,-83.42939,National authorities,Confirmed,Wild,Virginia Opossum (Didelphis Virginiana),04/10/2022,26/10/2022,,
333634,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Belgium,Vlaams Gewest,Oudenaarde,50.867865,3.621649,OIE,Confirmed,Wild,Jackdaw,03/10/2022,18/10/2022,,
333788,Influenza - Avian,H5N1 HPAI,Americas,South America,Colombia,Choco,Predio Hermanos Díaz,8.543415,-77.33583,OIE,Confirmed,Wild,Teal,03/10/2022,21/10/2022,,
335705,Influenza - Avian,H5N1 HPAI,Asia,Eastern Asia,Japan,Miyagi,Kurihara-City 1,38.73,141.021,OIE,Confirmed,Wild,Greater White-Fronted Goose (Anser Albifrons),03/10/2022,09/11/2022,,
333351,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Belgium,Vlaams Gewest,Oudsbergen,51.04369,5.614206,OIE,Confirmed,Wild,Greylag Goose:anser Anser(Anatidae),30/09/2022,12/10/2022,,
333836,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Niedersachsen,Hamburg,53.921,8.502,OIE,Confirmed,Wild,Anatidae (Incognita),30/09/2022,21/10/2022,,
333361,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Belgium,Region wallonne,Clavier,50.41232,5.245157,OIE,Confirmed,Wild,Owl,29/09/2022,14/10/2022,,
333361,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Belgium,Region wallonne,Clavier,50.41232,5.245157,OIE,Confirmed,Wild,Common Moorhen (Gallinula Chloropus),29/09/2022,14/10/2022,,
333361,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Belgium,Region wallonne,Clavier,50.41232,5.245157,OIE,Confirmed,Wild,Phasianus Colchicus (Common Pheasant) - Phasanidae,29/09/2022,14/10/2022,,
332688,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Niedersachsen,Borkum,53.595,6.668,OIE,Confirmed,Wild,Anatidae (Incognita),28/09/2022,30/09/2022,,
332986,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Belgium,Region wallonne,Hologne sur Geer,50.669515,5.203109,OIE,Confirmed,Wild,Mallard:anas Platyrhynchos(Anatidae),28/09/2022,07/10/2022,,
333352,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Belgium,Vlaams Gewest,Woumen,50.983369,2.863289,OIE,Confirmed,Wild,Canada Goose:branta Canadensis(Anatidae),28/09/2022,12/10/2022,,
332983,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Norway,Finnmark,Øksfjord,70.23797,22.35639,OIE,Confirmed,Wild,Great Black-Backed Gull (Larus Marinus),27/09/2022,07/10/2022,,
332984,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Belgium,Vlaams Gewest,Brugge,51.207194,3.227282,OIE,Confirmed,Wild,Mute Swan:cygnus Olor(Anatidae),27/09/2022,07/10/2022,,
332985,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Belgium,Vlaams Gewest,Kortrijk,50.83438,3.243104,OIE,Confirmed,Wild,Cackling Goose (Branta Hutchinsii),27/09/2022,07/10/2022,,
334186,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Sweden,Hallands Laen,Galtabäck,57.038849,12.323824,OIE,Confirmed,Wild,Peregrin Falcon:falco Peregrinus(Falconidae),27/09/2022,28/10/2022,,
347188,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Norway,Finnmark,Ã˜ksfjord kai,70.23797,22.35639,OIE,Confirmed,Wild,Great Black-Backed Gull (Larus Marinus),27/09/2022,24/02/2023,,
334191,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Denmark,Vestsjaelland,Næsby,55.3719,11.601,OIE,Confirmed,Wild,Phasianus Colchicus (Common Pheasant) - Phasanidae,26/09/2022,28/10/2022,,
332578,Influenza - Avian,H5N1 HPAI,Asia,Eastern Asia,Japan,Kanagawa,Isehara-City1,35.403,139.3149,OIE,Confirmed,Wild,Peregrin Falcon:falco Peregrinus(Falconidae),24/09/2022,30/09/2022,,
335706,Influenza - Avian,H5N1 HPAI,Asia,Eastern Asia,Japan,Kanagawa,Isehara-City1,35.403,139.315,OIE,Confirmed,Wild,Peregrin Falcon:falco Peregrinus(Falconidae),24/09/2022,09/11/2022,,
333360,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Faroe Islands,Administrative unit not available,Helnabrekka,62.2366,-6.5894,OIE,Confirmed,Wild,Herring Gull:larus Argentatus(Laridae),23/09/2022,14/10/2022,,
332981,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Emilia-romagna,Ravenna,44.47955,12.19551,OIE,Confirmed,Wild,Teal,22/09/2022,06/10/2022,,
332981,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Italy,Emilia-romagna,Ravenna,44.47955,12.19551,OIE,Confirmed,Wild,Mallard:anas Platyrhynchos(Anatidae),22/09/2022,06/10/2022,,
333777,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Iceland,Gullbringu,Keflavík,64.023463,-22.557311,OIE,Confirmed,Wild,Great Skua (Stercorarius Skua),22/09/2022,19/10/2022,,
352277,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Niedersachsen,WAGENFELD,52.53,8.7,OIE,Confirmed,Wild,South American Coati (Nasua Nasua):Procyonidae-Carnivora,22/09/2022,02/05/2023,,
332690,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Ireland,Cork,Rathankar,51.86405,-8.36159,OIE,Confirmed,Wild,Red Fox,19/09/2022,30/09/2022,,
333358,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Faroe Islands,Administrative unit not available,Nólsoy,62.0093,-6.6726,OIE,Confirmed,Wild,Rock Dove (Columba Livia),19/09/2022,14/10/2022,,
344918,Influenza - Avian,H5N1 HPAI,Americas,Northern America,United States of America,New York,Cayuga,43.01841,-76.60205,National authorities,Confirmed,Wild,Red Fox,19/09/2022,06/10/2022,,
333356,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Faroe Islands,Administrative unit not available,Tórugøta,62.0308,-6.7929,OIE,Confirmed,Wild,Common Raven (Corvus Corax),18/09/2022,14/10/2022,,
344917,Influenza - Avian,H5N1 HPAI,Americas,Northern America,United States of America,New York,Onandaga,43.02168,-76.20283,National authorities,Confirmed,Wild,Amur Leopard (Panthera Pardus Orientalis),17/09/2022,27/09/2022,,
332235,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Schleswig-Holstein,Kellinghusen,53.956,9.731,OIE,Confirmed,Wild,Charadriidae (Unidentified):Charadriidae (Incognita)(Charadriidae),16/09/2022,22/09/2022,,
332236,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Germany,Schleswig-Holstein,Sankt Margarethen,53.895,9.253,OIE,Confirmed,Wild,Anatidae (Incognita),16/09/2022,22/09/2022,,
332371,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Portugal,Setubal,Fonte da Telha Beach,38.56,-9.02,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),16/09/2022,26/09/2022,,
332272,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Portugal,Porto,FRANCELOS BEACH,41.07607,-8.65521,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),15/09/2022,26/09/2022,,
346837,Influenza - Avian,H5N1 HPAI,Americas,Northern America,Canada,Ontario,City of Owen Sound (ON-IP28),44.6,-80.91,OIE,Confirmed,Wild,Mute Swan:cygnus Olor(Anatidae),15/09/2022,24/02/2023,,
333778,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Iceland,Gullbringu,Garður,64.07542,-22.66615,OIE,Confirmed,Wild,Great Black-Backed Gull (Larus Marinus),14/09/2022,19/10/2022,,
332421,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Denmark,Fyn,Korinth,55.14294,10.35228,OIE,Confirmed,Wild,Phasianus Colchicus (Common Pheasant) - Phasanidae,12/09/2022,28/09/2022,,
331796,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Rhone-Alpes,01443 - VILLARS-LES-DOMBES,45.97632,5.070486,OIE,Confirmed,Wild,Grey Heron:ardea Cinerea(Ardeidae),11/09/2022,16/09/2022,,
331793,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,44135 - pouliguen,47.275998,-2.431078,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),10/09/2022,16/09/2022,,
331801,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Rhone-Alpes,01381 - saint-nizier-le-desert,46.028995,5.137795,OIE,Confirmed,Wild,Greylag Goose:anser Anser(Anatidae),10/09/2022,16/09/2022,,
331792,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,44131 - PORNIC,47.112725,-2.102954,OIE,Confirmed,Wild,Herring Gull:larus Argentatus(Laridae),09/09/2022,16/09/2022,,
331795,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,44154 - SAINT-BREVIN-LES-PINS,47.240983,-2.169928,OIE,Confirmed,Wild,Herring Gull:larus Argentatus(Laridae),09/09/2022,16/09/2022,,
331799,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Bretagne,56166 - PLOUAY,47.915865,-3.353901,OIE,Confirmed,Wild,Herring Gull:larus Argentatus(Laridae),09/09/2022,16/09/2022,,
331797,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Nord-Pas-de-Calais,62865 - vitry-en-artois,50.327407,2.961013,OIE,Confirmed,Wild,Mute Swan:cygnus Olor(Anatidae),08/09/2022,16/09/2022,,
331837,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,Wales,Llannor  Gwynedd,52.9,-4.44,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),08/09/2022,16/09/2022,,
332034,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Portugal,Aveiro,Salt marsch at Sao Jacinto - Aveiro,40.68,-8.7,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),08/09/2022,16/09/2022,,
332263,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Ireland,Waterford,Benvoy beach,52.159592,-7.141444,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),08/09/2022,22/09/2022,,
332265,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Ireland,Dublin,Rush & Balbriggan,53.524,-6.1097,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),08/09/2022,22/09/2022,,
332267,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Ireland,Cork,Barrack hill  Ballycotton,51.829947,-8.013362,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),08/09/2022,22/09/2022,,
332268,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Ireland,Cork,Youghal,51.944288,-7.907249,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),08/09/2022,22/09/2022,,
332359,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Ireland,Cork,Myrtleville beach,51.96,-8.58,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),08/09/2022,22/09/2022,,
332363,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Ireland,Dublin,Sutton,53.35,-6.28,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),08/09/2022,22/09/2022,,
332367,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Ireland,Cork,Garryvoe,51.96,-8.58,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),08/09/2022,22/09/2022,,
332419,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Ireland,Meath,Meath,53.666667,-6.666667,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),08/09/2022,22/09/2022,,
331809,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Belgium,Region wallonne,Barvaux,50.326536,5.259015,OIE,Confirmed,Wild,Canada Goose:branta Canadensis(Anatidae),07/09/2022,16/09/2022,,
331812,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Belgium,Vlaams Gewest,Dudzele,51.275279,3.213213,OIE,Confirmed,Wild,Greylag Goose:anser Anser(Anatidae),07/09/2022,16/09/2022,,
331812,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Belgium,Vlaams Gewest,Dudzele,51.275279,3.213213,OIE,Confirmed,Wild,Anserinae (Unidentified):Anserinae (Incognita)(Anatidae),07/09/2022,16/09/2022,,
331818,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Par  Cornwall,50.34,-4.68,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),07/09/2022,16/09/2022,,
331818,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Par  Cornwall,50.34,-4.68,OIE,Confirmed,Wild,Herring Gull:larus Argentatus(Laridae),07/09/2022,16/09/2022,,
332014,Influenza - Avian,H5N1 HPAI,Europe,Southern Europe,Spain,La Rioja,Villamediana de Iregua,42.42,-2.41,OIE,Confirmed,Wild,Buzzard,07/09/2022,19/09/2022,,
332262,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Ireland,Waterford,Tramore,52.16,-7.149,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),07/09/2022,22/09/2022,,
332264,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Ireland,Waterford,Gortnadiha  Ring,52.0528,-7.6184,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),07/09/2022,22/09/2022,,
332266,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Ireland,Cork,Myross Island,51.531386,-9.136529,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),07/09/2022,22/09/2022,,
332360,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Ireland,Waterford,Ballyquin strand,52.25,-7.5,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),07/09/2022,22/09/2022,,
332361,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Ireland,Waterford,Clonea beach,52.25,-7.5,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),07/09/2022,22/09/2022,,
332364,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Ireland,Cork,Garrettstown,51.96,-8.58,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),07/09/2022,22/09/2022,,
332366,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Ireland,Cork,Courtmacsharry,51.96,-8.58,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),07/09/2022,22/09/2022,,
332757,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Ireland,Cork,Inchydoney beach,51.603297,-8.865725,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),07/09/2022,30/09/2022,,
331788,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,France,Pays-de-la-Loire,saint-philbert-de-grand-lieu,47.061647,-1.655633,OIE,Confirmed,Wild,Egret,06/09/2022,16/09/2022,,
331813,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Belgium,Region wallonne,Clavier,50.396063,5.371891,OIE,Confirmed,Wild,Mute Swan:cygnus Olor(Anatidae),06/09/2022,16/09/2022,,
331813,Influenza - Avian,H5N1 HPAI,Europe,Western Europe,Belgium,Region wallonne,Clavier,50.396063,5.371891,OIE,Confirmed,Wild,Canada Goose:branta Canadensis(Anatidae),06/09/2022,16/09/2022,,
331833,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Bigbury-on-Sea  Devon,50.28,-3.89,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),06/09/2022,16/09/2022,,
331834,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,U.K. of Great Britain and Northern Ireland,England,Sidmouth  Devon,50.72,-3.24,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),06/09/2022,16/09/2022,,
332269,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Ireland,Cork,Kinsale,51.699,-8.5118,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),06/09/2022,22/09/2022,,
332270,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Ireland,Cork,Fountainstown beach,51.77,-8.31,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),06/09/2022,22/09/2022,,
332271,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Ireland,Louth,Dundalk,53.973316,-6.373008,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),06/09/2022,22/09/2022,,
332362,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Ireland,Kerry,Ballinskellig,52.16,-9.75,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),06/09/2022,22/09/2022,,
332365,Influenza - Avian,H5N1 HPAI,Europe,Northern Europe,Ireland,Kerry,St Finians bay,51.84,-10.29,OIE,Confirmed,Wild,Northern Gannet:morus Bassanus(Sulidae),06/09/2022,22/09/2022,,
